country,year,tiv
Viet Nam,1950,
Viet Nam,1951,
Viet Nam,1952,
Viet Nam,1953,
Viet Nam,1954,
Viet Nam,1955,
Viet Nam,1956,
Viet Nam,1957,
Viet Nam,1958,
Viet Nam,1959,
Viet Nam,1960,
Viet Nam,1961,
Viet Nam,1962,
Viet Nam,1963,
Viet Nam,1964,
Viet Nam,1965,
Viet Nam,1966,
Viet Nam,1967,
Viet Nam,1968,
Viet Nam,1969,
Viet Nam,1970,
Viet Nam,1971,
Viet Nam,1972,0
Viet Nam,1973,
Viet Nam,1974,
Viet Nam,1975,
Viet Nam,1976,
Viet Nam,1977,
Viet Nam,1978,
Viet Nam,1979,
Viet Nam,1980,
Viet Nam,1981,
Viet Nam,1982,
Viet Nam,1983,
Viet Nam,1984,
Viet Nam,1985,
Viet Nam,1986,
Viet Nam,1987,11
Viet Nam,1988,
Viet Nam,1989,
Viet Nam,1990,
Viet Nam,1991,
Viet Nam,1992,
Viet Nam,1993,
Viet Nam,1994,
Viet Nam,1995,
Viet Nam,1996,
Viet Nam,1997,
Viet Nam,1998,
Viet Nam,1999,
Viet Nam,2000,
Viet Nam,2001,
Viet Nam,2002,
Viet Nam,2003,
Viet Nam,2004,
Viet Nam,2005,
Viet Nam,2006,14
Viet Nam,2007,
Viet Nam,2008,
Viet Nam,2009,
Viet Nam,2010,
Viet Nam,2011,
Viet Nam,2012,
Viet Nam,2013,
Viet Nam,2014,
Viet Nam,2015,
Viet Nam,2016,
Viet Nam,2017,
Viet Nam,2018,10
Viet Nam,2019,
Viet Nam,2020,
Viet Nam,2021,
Viet Nam,2022,
Viet Nam,2023,
Viet Nam,2024,
Viet Nam,2025,
