country,year,tiv
China,1950,
China,1951,
China,1952,
China,1953,
China,1954,3
China,1955,
China,1956,
China,1957,36
China,1958,490
China,1959,403
China,1960,285
China,1961,35
China,1962,47
China,1963,12
China,1964,75
China,1965,387
China,1966,628
China,1967,426
China,1968,746
China,1969,669
China,1970,905
China,1971,1308
China,1972,1246
China,1973,658
China,1974,508
China,1975,661
China,1976,580
China,1977,224
China,1978,611
China,1979,553
China,1980,943
China,1981,707
China,1982,1557
China,1983,1761
China,1984,1935
China,1985,1292
China,1986,1861
China,1987,2600
China,1988,1426
China,1989,1056
China,1990,955
China,1991,1324
China,1992,672
China,1993,1437
China,1994,1063
China,1995,981
China,1996,764
China,1997,427
China,1998,349
China,1999,334
China,2000,309
China,2001,510
China,2002,524
China,2003,701
China,2004,408
China,2005,341
China,2006,769
China,2007,520
China,2008,598
China,2009,1138
China,2010,1531
China,2011,1308
China,2012,1499
China,2013,2100
China,2014,1353
China,2015,1841
China,2016,2480
China,2017,1643
China,2018,1391
China,2019,1601
China,2020,645
China,2021,1342
China,2022,2323
China,2023,2745
China,2024,1294
China,2025,880
