country,year,tiv
Russia,1950,
Russia,1951,
Russia,1952,
Russia,1953,
Russia,1954,
Russia,1955,
Russia,1956,
Russia,1957,
Russia,1958,
Russia,1959,
Russia,1960,
Russia,1961,
Russia,1962,
Russia,1963,
Russia,1964,
Russia,1965,
Russia,1966,
Russia,1967,
Russia,1968,
Russia,1969,
Russia,1970,
Russia,1971,
Russia,1972,
Russia,1973,
Russia,1974,
Russia,1975,
Russia,1976,
Russia,1977,
Russia,1978,
Russia,1979,
Russia,1980,
Russia,1981,
Russia,1982,
Russia,1983,
Russia,1984,
Russia,1985,
Russia,1986,
Russia,1987,
Russia,1988,
Russia,1989,
Russia,1990,
Russia,1991,
Russia,1992,2643
Russia,1993,3486
Russia,1994,1537
Russia,1995,3828
Russia,1996,3639
Russia,1997,3448
Russia,1998,2120
Russia,1999,4409
Russia,2000,4496
Russia,2001,5250
Russia,2002,5735
Russia,2003,5266
Russia,2004,6353
Russia,2005,5199
Russia,2006,5182
Russia,2007,5596
Russia,2008,5998
Russia,2009,5126
Russia,2010,6227
Russia,2011,8793
Russia,2012,8335
Russia,2013,7887
Russia,2014,5404
Russia,2015,5799
Russia,2016,6751
Russia,2017,6395
Russia,2018,7145
Russia,2019,5374
Russia,2020,3660
Russia,2021,2397
Russia,2022,2566
Russia,2023,1513
Russia,2024,1994
Russia,2025,1941
