country,year,tiv
PKK (Turkiye)*,1950,
PKK (Turkiye)*,1951,
PKK (Turkiye)*,1952,
PKK (Turkiye)*,1953,
PKK (Turkiye)*,1954,
PKK (Turkiye)*,1955,
PKK (Turkiye)*,1956,
PKK (Turkiye)*,1957,
PKK (Turkiye)*,1958,
PKK (Turkiye)*,1959,
PKK (Turkiye)*,1960,
PKK (Turkiye)*,1961,
PKK (Turkiye)*,1962,
PKK (Turkiye)*,1963,
PKK (Turkiye)*,1964,
PKK (Turkiye)*,1965,
PKK (Turkiye)*,1966,
PKK (Turkiye)*,1967,
PKK (Turkiye)*,1968,
PKK (Turkiye)*,1969,
PKK (Turkiye)*,1970,
PKK (Turkiye)*,1971,
PKK (Turkiye)*,1972,
PKK (Turkiye)*,1973,
PKK (Turkiye)*,1974,
PKK (Turkiye)*,1975,
PKK (Turkiye)*,1976,
PKK (Turkiye)*,1977,
PKK (Turkiye)*,1978,
PKK (Turkiye)*,1979,
PKK (Turkiye)*,1980,
PKK (Turkiye)*,1981,
PKK (Turkiye)*,1982,
PKK (Turkiye)*,1983,
PKK (Turkiye)*,1984,
PKK (Turkiye)*,1985,
PKK (Turkiye)*,1986,
PKK (Turkiye)*,1987,
PKK (Turkiye)*,1988,
PKK (Turkiye)*,1989,
PKK (Turkiye)*,1990,
PKK (Turkiye)*,1991,
PKK (Turkiye)*,1992,
PKK (Turkiye)*,1993,
PKK (Turkiye)*,1994,0
PKK (Turkiye)*,1995,
PKK (Turkiye)*,1996,
PKK (Turkiye)*,1997,0
PKK (Turkiye)*,1998,
PKK (Turkiye)*,1999,
PKK (Turkiye)*,2000,
PKK (Turkiye)*,2001,
PKK (Turkiye)*,2002,
PKK (Turkiye)*,2003,
PKK (Turkiye)*,2004,
PKK (Turkiye)*,2005,
PKK (Turkiye)*,2006,
PKK (Turkiye)*,2007,
PKK (Turkiye)*,2008,
PKK (Turkiye)*,2009,
PKK (Turkiye)*,2010,
PKK (Turkiye)*,2011,
PKK (Turkiye)*,2012,
PKK (Turkiye)*,2013,
PKK (Turkiye)*,2014,
PKK (Turkiye)*,2015,0
PKK (Turkiye)*,2016,
PKK (Turkiye)*,2017,
PKK (Turkiye)*,2018,
PKK (Turkiye)*,2019,
PKK (Turkiye)*,2020,
PKK (Turkiye)*,2021,
PKK (Turkiye)*,2022,
PKK (Turkiye)*,2023,
PKK (Turkiye)*,2024,
PKK (Turkiye)*,2025,
