country,year,tiv
Dominican Republic,1950,2
Dominican Republic,1951,11
Dominican Republic,1952,43
Dominican Republic,1953,21
Dominican Republic,1954,2
Dominican Republic,1955,6
Dominican Republic,1956,7
Dominican Republic,1957,1
Dominican Republic,1958,17
Dominican Republic,1959,14
Dominican Republic,1960,9
Dominican Republic,1961,15
Dominican Republic,1962,0
Dominican Republic,1963,7
Dominican Republic,1964,5
Dominican Republic,1965,10
Dominican Republic,1966,9
Dominican Republic,1967,1
Dominican Republic,1968,1
Dominican Republic,1969,0
Dominican Republic,1970,1
Dominican Republic,1971,2
Dominican Republic,1972,7
Dominican Republic,1973,0
Dominican Republic,1974,
Dominican Republic,1975,2
Dominican Republic,1976,12
Dominican Republic,1977,
Dominican Republic,1978,
Dominican Republic,1979,
Dominican Republic,1980,9
Dominican Republic,1981,5
Dominican Republic,1982,36
Dominican Republic,1983,
Dominican Republic,1984,25
Dominican Republic,1985,2
Dominican Republic,1986,0
Dominican Republic,1987,
Dominican Republic,1988,3
Dominican Republic,1989,
Dominican Republic,1990,
Dominican Republic,1991,
Dominican Republic,1992,
Dominican Republic,1993,
Dominican Republic,1994,
Dominican Republic,1995,
Dominican Republic,1996,4
Dominican Republic,1997,
Dominican Republic,1998,6
Dominican Republic,1999,1
Dominican Republic,2000,13
Dominican Republic,2001,5
Dominican Republic,2002,0
Dominican Republic,2003,9
Dominican Republic,2004,36
Dominican Republic,2005,2
Dominican Republic,2006,
Dominican Republic,2007,
Dominican Republic,2008,
Dominican Republic,2009,10
Dominican Republic,2010,51
Dominican Republic,2011,12
Dominican Republic,2012,
Dominican Republic,2013,
Dominican Republic,2014,
Dominican Republic,2015,1
Dominican Republic,2016,0
Dominican Republic,2017,
Dominican Republic,2018,
Dominican Republic,2019,
Dominican Republic,2020,4
Dominican Republic,2021,
Dominican Republic,2022,5
Dominican Republic,2023,9
Dominican Republic,2024,10
Dominican Republic,2025,13
