country,year,tiv
Cuba,1950,
Cuba,1951,8
Cuba,1952,12
Cuba,1953,13
Cuba,1954,20
Cuba,1955,3
Cuba,1956,35
Cuba,1957,11
Cuba,1958,23
Cuba,1959,10
Cuba,1960,153
Cuba,1961,524
Cuba,1962,1337
Cuba,1963,288
Cuba,1964,252
Cuba,1965,135
Cuba,1966,232
Cuba,1967,163
Cuba,1968,155
Cuba,1969,155
Cuba,1970,155
Cuba,1971,162
Cuba,1972,452
Cuba,1973,420
Cuba,1974,408
Cuba,1975,200
Cuba,1976,316
Cuba,1977,609
Cuba,1978,503
Cuba,1979,410
Cuba,1980,349
Cuba,1981,960
Cuba,1982,960
Cuba,1983,778
Cuba,1984,426
Cuba,1985,352
Cuba,1986,281
Cuba,1987,75
Cuba,1988,167
Cuba,1989,94
Cuba,1990,169
Cuba,1991,159
Cuba,1992,
Cuba,1993,
Cuba,1994,
Cuba,1995,
Cuba,1996,
Cuba,1997,
Cuba,1998,
Cuba,1999,
Cuba,2000,
Cuba,2001,
Cuba,2002,
Cuba,2003,
Cuba,2004,8
Cuba,2005,
Cuba,2006,
Cuba,2007,
Cuba,2008,
Cuba,2009,
Cuba,2010,
Cuba,2011,
Cuba,2012,
Cuba,2013,
Cuba,2014,
Cuba,2015,
Cuba,2016,
Cuba,2017,
Cuba,2018,
Cuba,2019,
Cuba,2020,
Cuba,2021,
Cuba,2022,
Cuba,2023,
Cuba,2024,
Cuba,2025,
