country,year,tiv
Afghanistan,1950,
Afghanistan,1951,
Afghanistan,1952,
Afghanistan,1953,
Afghanistan,1954,
Afghanistan,1955,4
Afghanistan,1956,4
Afghanistan,1957,100
Afghanistan,1958,225
Afghanistan,1959,275
Afghanistan,1960,39
Afghanistan,1961,55
Afghanistan,1962,64
Afghanistan,1963,40
Afghanistan,1964,56
Afghanistan,1965,91
Afghanistan,1966,198
Afghanistan,1967,230
Afghanistan,1968,145
Afghanistan,1969,166
Afghanistan,1970,120
Afghanistan,1971,25
Afghanistan,1972,
Afghanistan,1973,
Afghanistan,1974,47
Afghanistan,1975,137
Afghanistan,1976,230
Afghanistan,1977,75
Afghanistan,1978,156
Afghanistan,1979,449
Afghanistan,1980,632
Afghanistan,1981,553
Afghanistan,1982,455
Afghanistan,1983,269
Afghanistan,1984,394
Afghanistan,1985,158
Afghanistan,1986,210
Afghanistan,1987,489
Afghanistan,1988,927
Afghanistan,1989,1820
Afghanistan,1990,1612
Afghanistan,1991,1236
Afghanistan,1992,
Afghanistan,1993,
Afghanistan,1994,
Afghanistan,1995,
Afghanistan,1996,
Afghanistan,1997,
Afghanistan,1998,
Afghanistan,1999,
Afghanistan,2000,
Afghanistan,2001,
Afghanistan,2002,34
Afghanistan,2003,
Afghanistan,2004,
Afghanistan,2005,33
Afghanistan,2006,3
Afghanistan,2007,40
Afghanistan,2008,148
Afghanistan,2009,326
Afghanistan,2010,365
Afghanistan,2011,632
Afghanistan,2012,518
Afghanistan,2013,253
Afghanistan,2014,323
Afghanistan,2015,131
Afghanistan,2016,170
Afghanistan,2017,235
Afghanistan,2018,312
Afghanistan,2019,379
Afghanistan,2020,231
Afghanistan,2021,65
Afghanistan,2022,
Afghanistan,2023,
Afghanistan,2024,
Afghanistan,2025,
