country,year,tiv
Regional Security System**,1950,
Regional Security System**,1951,
Regional Security System**,1952,
Regional Security System**,1953,
Regional Security System**,1954,
Regional Security System**,1955,
Regional Security System**,1956,
Regional Security System**,1957,
Regional Security System**,1958,
Regional Security System**,1959,
Regional Security System**,1960,
Regional Security System**,1961,
Regional Security System**,1962,
Regional Security System**,1963,
Regional Security System**,1964,
Regional Security System**,1965,
Regional Security System**,1966,
Regional Security System**,1967,
Regional Security System**,1968,
Regional Security System**,1969,
Regional Security System**,1970,
Regional Security System**,1971,
Regional Security System**,1972,
Regional Security System**,1973,
Regional Security System**,1974,
Regional Security System**,1975,
Regional Security System**,1976,
Regional Security System**,1977,
Regional Security System**,1978,
Regional Security System**,1979,
Regional Security System**,1980,
Regional Security System**,1981,
Regional Security System**,1982,
Regional Security System**,1983,
Regional Security System**,1984,
Regional Security System**,1985,
Regional Security System**,1986,
Regional Security System**,1987,
Regional Security System**,1988,
Regional Security System**,1989,
Regional Security System**,1990,
Regional Security System**,1991,
Regional Security System**,1992,
Regional Security System**,1993,
Regional Security System**,1994,
Regional Security System**,1995,
Regional Security System**,1996,
Regional Security System**,1997,
Regional Security System**,1998,
Regional Security System**,1999,14
Regional Security System**,2000,
Regional Security System**,2001,
Regional Security System**,2002,
Regional Security System**,2003,
Regional Security System**,2004,
Regional Security System**,2005,
Regional Security System**,2006,
Regional Security System**,2007,
Regional Security System**,2008,
Regional Security System**,2009,
Regional Security System**,2010,
Regional Security System**,2011,
Regional Security System**,2012,
Regional Security System**,2013,
Regional Security System**,2014,
Regional Security System**,2015,
Regional Security System**,2016,
Regional Security System**,2017,
Regional Security System**,2018,
Regional Security System**,2019,
Regional Security System**,2020,
Regional Security System**,2021,
Regional Security System**,2022,
Regional Security System**,2023,
Regional Security System**,2024,
Regional Security System**,2025,
