country,year,tiv
Senegal,1950,
Senegal,1951,
Senegal,1952,
Senegal,1953,
Senegal,1954,
Senegal,1955,
Senegal,1956,
Senegal,1957,
Senegal,1958,
Senegal,1959,
Senegal,1960,0
Senegal,1961,8
Senegal,1962,
Senegal,1963,0
Senegal,1964,4
Senegal,1965,0
Senegal,1966,2
Senegal,1967,
Senegal,1968,1
Senegal,1969,38
Senegal,1970,
Senegal,1971,12
Senegal,1972,
Senegal,1973,1
Senegal,1974,17
Senegal,1975,
Senegal,1976,15
Senegal,1977,41
Senegal,1978,20
Senegal,1979,29
Senegal,1980,
Senegal,1981,
Senegal,1982,7
Senegal,1983,38
Senegal,1984,4
Senegal,1985,
Senegal,1986,14
Senegal,1987,18
Senegal,1988,
Senegal,1989,
Senegal,1990,
Senegal,1991,
Senegal,1992,
Senegal,1993,
Senegal,1994,1
Senegal,1995,6
Senegal,1996,
Senegal,1997,
Senegal,1998,
Senegal,1999,
Senegal,2000,
Senegal,2001,
Senegal,2002,
Senegal,2003,
Senegal,2004,
Senegal,2005,16
Senegal,2006,15
Senegal,2007,12
Senegal,2008,6
Senegal,2009,6
Senegal,2010,4
Senegal,2011,16
Senegal,2012,
Senegal,2013,
Senegal,2014,9
Senegal,2015,24
Senegal,2016,40
Senegal,2017,48
Senegal,2018,15
Senegal,2019,40
Senegal,2020,22
Senegal,2021,21
Senegal,2022,28
Senegal,2023,172
Senegal,2024,79
Senegal,2025,
