country,year,tiv
Bolivia,1950,
Bolivia,1951,6
Bolivia,1952,
Bolivia,1953,
Bolivia,1954,2
Bolivia,1955,
Bolivia,1956,
Bolivia,1957,
Bolivia,1958,26
Bolivia,1959,3
Bolivia,1960,6
Bolivia,1961,4
Bolivia,1962,2
Bolivia,1963,4
Bolivia,1964,2
Bolivia,1965,2
Bolivia,1966,1
Bolivia,1967,14
Bolivia,1968,17
Bolivia,1969,1
Bolivia,1970,2
Bolivia,1971,2
Bolivia,1972,12
Bolivia,1973,16
Bolivia,1974,23
Bolivia,1975,17
Bolivia,1976,16
Bolivia,1977,1
Bolivia,1978,11
Bolivia,1979,53
Bolivia,1980,40
Bolivia,1981,28
Bolivia,1982,2
Bolivia,1983,
Bolivia,1984,
Bolivia,1985,18
Bolivia,1986,15
Bolivia,1987,
Bolivia,1988,56
Bolivia,1989,66
Bolivia,1990,
Bolivia,1991,11
Bolivia,1992,25
Bolivia,1993,16
Bolivia,1994,9
Bolivia,1995,2
Bolivia,1996,
Bolivia,1997,
Bolivia,1998,
Bolivia,1999,9
Bolivia,2000,19
Bolivia,2001,
Bolivia,2002,
Bolivia,2003,5
Bolivia,2004,1
Bolivia,2005,1
Bolivia,2006,9
Bolivia,2007,2
Bolivia,2008,3
Bolivia,2009,6
Bolivia,2010,1
Bolivia,2011,25
Bolivia,2012,12
Bolivia,2013,1
Bolivia,2014,46
Bolivia,2015,
Bolivia,2016,27
Bolivia,2017,7
Bolivia,2018,2
Bolivia,2019,34
Bolivia,2020,26
Bolivia,2021,
Bolivia,2022,
Bolivia,2023,
Bolivia,2024,0
Bolivia,2025,
