country,year,tiv
FRELIMO (Portugal)*,1950,
FRELIMO (Portugal)*,1951,
FRELIMO (Portugal)*,1952,
FRELIMO (Portugal)*,1953,
FRELIMO (Portugal)*,1954,
FRELIMO (Portugal)*,1955,
FRELIMO (Portugal)*,1956,
FRELIMO (Portugal)*,1957,
FRELIMO (Portugal)*,1958,
FRELIMO (Portugal)*,1959,
FRELIMO (Portugal)*,1960,
FRELIMO (Portugal)*,1961,
FRELIMO (Portugal)*,1962,
FRELIMO (Portugal)*,1963,
FRELIMO (Portugal)*,1964,
FRELIMO (Portugal)*,1965,
FRELIMO (Portugal)*,1966,
FRELIMO (Portugal)*,1967,
FRELIMO (Portugal)*,1968,
FRELIMO (Portugal)*,1969,
FRELIMO (Portugal)*,1970,
FRELIMO (Portugal)*,1971,
FRELIMO (Portugal)*,1972,
FRELIMO (Portugal)*,1973,1
FRELIMO (Portugal)*,1974,
FRELIMO (Portugal)*,1975,
FRELIMO (Portugal)*,1976,
FRELIMO (Portugal)*,1977,
FRELIMO (Portugal)*,1978,
FRELIMO (Portugal)*,1979,
FRELIMO (Portugal)*,1980,
FRELIMO (Portugal)*,1981,
FRELIMO (Portugal)*,1982,
FRELIMO (Portugal)*,1983,
FRELIMO (Portugal)*,1984,
FRELIMO (Portugal)*,1985,
FRELIMO (Portugal)*,1986,
FRELIMO (Portugal)*,1987,
FRELIMO (Portugal)*,1988,
FRELIMO (Portugal)*,1989,
FRELIMO (Portugal)*,1990,
FRELIMO (Portugal)*,1991,
FRELIMO (Portugal)*,1992,
FRELIMO (Portugal)*,1993,
FRELIMO (Portugal)*,1994,
FRELIMO (Portugal)*,1995,
FRELIMO (Portugal)*,1996,
FRELIMO (Portugal)*,1997,
FRELIMO (Portugal)*,1998,
FRELIMO (Portugal)*,1999,
FRELIMO (Portugal)*,2000,
FRELIMO (Portugal)*,2001,
FRELIMO (Portugal)*,2002,
FRELIMO (Portugal)*,2003,
FRELIMO (Portugal)*,2004,
FRELIMO (Portugal)*,2005,
FRELIMO (Portugal)*,2006,
FRELIMO (Portugal)*,2007,
FRELIMO (Portugal)*,2008,
FRELIMO (Portugal)*,2009,
FRELIMO (Portugal)*,2010,
FRELIMO (Portugal)*,2011,
FRELIMO (Portugal)*,2012,
FRELIMO (Portugal)*,2013,
FRELIMO (Portugal)*,2014,
FRELIMO (Portugal)*,2015,
FRELIMO (Portugal)*,2016,
FRELIMO (Portugal)*,2017,
FRELIMO (Portugal)*,2018,
FRELIMO (Portugal)*,2019,
FRELIMO (Portugal)*,2020,
FRELIMO (Portugal)*,2021,
FRELIMO (Portugal)*,2022,
FRELIMO (Portugal)*,2023,
FRELIMO (Portugal)*,2024,
FRELIMO (Portugal)*,2025,
