country,year,tiv
GUNT (Chad)*,1950,
GUNT (Chad)*,1951,
GUNT (Chad)*,1952,
GUNT (Chad)*,1953,
GUNT (Chad)*,1954,
GUNT (Chad)*,1955,
GUNT (Chad)*,1956,
GUNT (Chad)*,1957,
GUNT (Chad)*,1958,
GUNT (Chad)*,1959,
GUNT (Chad)*,1960,
GUNT (Chad)*,1961,
GUNT (Chad)*,1962,
GUNT (Chad)*,1963,
GUNT (Chad)*,1964,
GUNT (Chad)*,1965,
GUNT (Chad)*,1966,
GUNT (Chad)*,1967,
GUNT (Chad)*,1968,
GUNT (Chad)*,1969,
GUNT (Chad)*,1970,
GUNT (Chad)*,1971,
GUNT (Chad)*,1972,
GUNT (Chad)*,1973,
GUNT (Chad)*,1974,
GUNT (Chad)*,1975,
GUNT (Chad)*,1976,
GUNT (Chad)*,1977,
GUNT (Chad)*,1978,
GUNT (Chad)*,1979,
GUNT (Chad)*,1980,
GUNT (Chad)*,1981,
GUNT (Chad)*,1982,
GUNT (Chad)*,1983,
GUNT (Chad)*,1984,
GUNT (Chad)*,1985,4
GUNT (Chad)*,1986,4
GUNT (Chad)*,1987,
GUNT (Chad)*,1988,
GUNT (Chad)*,1989,
GUNT (Chad)*,1990,
GUNT (Chad)*,1991,
GUNT (Chad)*,1992,
GUNT (Chad)*,1993,
GUNT (Chad)*,1994,
GUNT (Chad)*,1995,
GUNT (Chad)*,1996,
GUNT (Chad)*,1997,
GUNT (Chad)*,1998,
GUNT (Chad)*,1999,
GUNT (Chad)*,2000,
GUNT (Chad)*,2001,
GUNT (Chad)*,2002,
GUNT (Chad)*,2003,
GUNT (Chad)*,2004,
GUNT (Chad)*,2005,
GUNT (Chad)*,2006,
GUNT (Chad)*,2007,
GUNT (Chad)*,2008,
GUNT (Chad)*,2009,
GUNT (Chad)*,2010,
GUNT (Chad)*,2011,
GUNT (Chad)*,2012,
GUNT (Chad)*,2013,
GUNT (Chad)*,2014,
GUNT (Chad)*,2015,
GUNT (Chad)*,2016,
GUNT (Chad)*,2017,
GUNT (Chad)*,2018,
GUNT (Chad)*,2019,
GUNT (Chad)*,2020,
GUNT (Chad)*,2021,
GUNT (Chad)*,2022,
GUNT (Chad)*,2023,
GUNT (Chad)*,2024,
GUNT (Chad)*,2025,
