country,year,tiv
Syria rebels*,1950,
Syria rebels*,1951,
Syria rebels*,1952,
Syria rebels*,1953,
Syria rebels*,1954,
Syria rebels*,1955,
Syria rebels*,1956,
Syria rebels*,1957,
Syria rebels*,1958,
Syria rebels*,1959,
Syria rebels*,1960,
Syria rebels*,1961,
Syria rebels*,1962,
Syria rebels*,1963,
Syria rebels*,1964,
Syria rebels*,1965,
Syria rebels*,1966,
Syria rebels*,1967,
Syria rebels*,1968,
Syria rebels*,1969,
Syria rebels*,1970,
Syria rebels*,1971,
Syria rebels*,1972,
Syria rebels*,1973,
Syria rebels*,1974,
Syria rebels*,1975,
Syria rebels*,1976,
Syria rebels*,1977,
Syria rebels*,1978,
Syria rebels*,1979,
Syria rebels*,1980,
Syria rebels*,1981,
Syria rebels*,1982,
Syria rebels*,1983,
Syria rebels*,1984,
Syria rebels*,1985,
Syria rebels*,1986,
Syria rebels*,1987,
Syria rebels*,1988,
Syria rebels*,1989,
Syria rebels*,1990,
Syria rebels*,1991,
Syria rebels*,1992,
Syria rebels*,1993,
Syria rebels*,1994,
Syria rebels*,1995,
Syria rebels*,1996,
Syria rebels*,1997,
Syria rebels*,1998,
Syria rebels*,1999,
Syria rebels*,2000,
Syria rebels*,2001,
Syria rebels*,2002,
Syria rebels*,2003,
Syria rebels*,2004,
Syria rebels*,2005,
Syria rebels*,2006,
Syria rebels*,2007,
Syria rebels*,2008,
Syria rebels*,2009,
Syria rebels*,2010,
Syria rebels*,2011,
Syria rebels*,2012,1
Syria rebels*,2013,1
Syria rebels*,2014,0
Syria rebels*,2015,
Syria rebels*,2016,
Syria rebels*,2017,2
Syria rebels*,2018,
Syria rebels*,2019,1
Syria rebels*,2020,
Syria rebels*,2021,
Syria rebels*,2022,
Syria rebels*,2023,
Syria rebels*,2024,
Syria rebels*,2025,
