country,year,tiv
China,1950,2626
China,1951,2246
China,1952,3478
China,1953,3143
China,1954,3499
China,1955,1804
China,1956,2266
China,1957,2143
China,1958,2795
China,1959,3176
China,1960,2357
China,1961,952
China,1962,415
China,1963,450
China,1964,485
China,1965,257
China,1966,225
China,1967,144
China,1968,180
China,1969,
China,1970,1
China,1971,1
China,1972,1
China,1973,1
China,1974,1
China,1975,1
China,1976,1
China,1977,72
China,1978,83
China,1979,8
China,1980,4
China,1981,
China,1982,5
China,1983,16
China,1984,62
China,1985,104
China,1986,11
China,1987,47
China,1988,97
China,1989,163
China,1990,267
China,1991,439
China,1992,1184
China,1993,1230
China,1994,304
China,1995,701
China,1996,1496
China,1997,940
China,1998,375
China,1999,1722
China,2000,2473
China,2001,2755
China,2002,2830
China,2003,2326
China,2004,3236
China,2005,3467
China,2006,2831
China,2007,1699
China,2008,1784
China,2009,1382
China,2010,940
China,2011,1033
China,2012,1542
China,2013,1221
China,2014,1033
China,2015,1190
China,2016,1209
China,2017,1546
China,2018,2254
China,2019,1571
China,2020,775
China,2021,685
China,2022,646
China,2023,428
China,2024,71
China,2025,207
