country,year,tiv
Viet Cong (South Vietnam)*,1950,
Viet Cong (South Vietnam)*,1951,
Viet Cong (South Vietnam)*,1952,
Viet Cong (South Vietnam)*,1953,
Viet Cong (South Vietnam)*,1954,
Viet Cong (South Vietnam)*,1955,
Viet Cong (South Vietnam)*,1956,
Viet Cong (South Vietnam)*,1957,
Viet Cong (South Vietnam)*,1958,
Viet Cong (South Vietnam)*,1959,
Viet Cong (South Vietnam)*,1960,
Viet Cong (South Vietnam)*,1961,
Viet Cong (South Vietnam)*,1962,
Viet Cong (South Vietnam)*,1963,
Viet Cong (South Vietnam)*,1964,
Viet Cong (South Vietnam)*,1965,
Viet Cong (South Vietnam)*,1966,
Viet Cong (South Vietnam)*,1967,
Viet Cong (South Vietnam)*,1968,
Viet Cong (South Vietnam)*,1969,
Viet Cong (South Vietnam)*,1970,
Viet Cong (South Vietnam)*,1971,10
Viet Cong (South Vietnam)*,1972,10
Viet Cong (South Vietnam)*,1973,10
Viet Cong (South Vietnam)*,1974,10
Viet Cong (South Vietnam)*,1975,
Viet Cong (South Vietnam)*,1976,
Viet Cong (South Vietnam)*,1977,
Viet Cong (South Vietnam)*,1978,
Viet Cong (South Vietnam)*,1979,
Viet Cong (South Vietnam)*,1980,
Viet Cong (South Vietnam)*,1981,
Viet Cong (South Vietnam)*,1982,
Viet Cong (South Vietnam)*,1983,
Viet Cong (South Vietnam)*,1984,
Viet Cong (South Vietnam)*,1985,
Viet Cong (South Vietnam)*,1986,
Viet Cong (South Vietnam)*,1987,
Viet Cong (South Vietnam)*,1988,
Viet Cong (South Vietnam)*,1989,
Viet Cong (South Vietnam)*,1990,
Viet Cong (South Vietnam)*,1991,
Viet Cong (South Vietnam)*,1992,
Viet Cong (South Vietnam)*,1993,
Viet Cong (South Vietnam)*,1994,
Viet Cong (South Vietnam)*,1995,
Viet Cong (South Vietnam)*,1996,
Viet Cong (South Vietnam)*,1997,
Viet Cong (South Vietnam)*,1998,
Viet Cong (South Vietnam)*,1999,
Viet Cong (South Vietnam)*,2000,
Viet Cong (South Vietnam)*,2001,
Viet Cong (South Vietnam)*,2002,
Viet Cong (South Vietnam)*,2003,
Viet Cong (South Vietnam)*,2004,
Viet Cong (South Vietnam)*,2005,
Viet Cong (South Vietnam)*,2006,
Viet Cong (South Vietnam)*,2007,
Viet Cong (South Vietnam)*,2008,
Viet Cong (South Vietnam)*,2009,
Viet Cong (South Vietnam)*,2010,
Viet Cong (South Vietnam)*,2011,
Viet Cong (South Vietnam)*,2012,
Viet Cong (South Vietnam)*,2013,
Viet Cong (South Vietnam)*,2014,
Viet Cong (South Vietnam)*,2015,
Viet Cong (South Vietnam)*,2016,
Viet Cong (South Vietnam)*,2017,
Viet Cong (South Vietnam)*,2018,
Viet Cong (South Vietnam)*,2019,
Viet Cong (South Vietnam)*,2020,
Viet Cong (South Vietnam)*,2021,
Viet Cong (South Vietnam)*,2022,
Viet Cong (South Vietnam)*,2023,
Viet Cong (South Vietnam)*,2024,
Viet Cong (South Vietnam)*,2025,
