country,year,tiv
Spain,1950,1
Spain,1951,11
Spain,1952,11
Spain,1953,95
Spain,1954,138
Spain,1955,228
Spain,1956,284
Spain,1957,282
Spain,1958,199
Spain,1959,329
Spain,1960,214
Spain,1961,103
Spain,1962,55
Spain,1963,15
Spain,1964,51
Spain,1965,382
Spain,1966,307
Spain,1967,303
Spain,1968,133
Spain,1969,181
Spain,1970,234
Spain,1971,637
Spain,1972,793
Spain,1973,895
Spain,1974,557
Spain,1975,1161
Spain,1976,831
Spain,1977,312
Spain,1978,432
Spain,1979,650
Spain,1980,689
Spain,1981,636
Spain,1982,512
Spain,1983,614
Spain,1984,81
Spain,1985,327
Spain,1986,1081
Spain,1987,1082
Spain,1988,1954
Spain,1989,835
Spain,1990,691
Spain,1991,109
Spain,1992,207
Spain,1993,299
Spain,1994,838
Spain,1995,355
Spain,1996,395
Spain,1997,192
Spain,1998,82
Spain,1999,357
Spain,2000,315
Spain,2001,140
Spain,2002,266
Spain,2003,239
Spain,2004,288
Spain,2005,358
Spain,2006,312
Spain,2007,343
Spain,2008,347
Spain,2009,228
Spain,2010,272
Spain,2011,166
Spain,2012,219
Spain,2013,155
Spain,2014,109
Spain,2015,152
Spain,2016,104
Spain,2017,82
Spain,2018,149
Spain,2019,35
Spain,2020,70
Spain,2021,134
Spain,2022,198
Spain,2023,159
Spain,2024,159
Spain,2025,237
