country,year,tiv
Angola,1950,
Angola,1951,
Angola,1952,
Angola,1953,
Angola,1954,
Angola,1955,
Angola,1956,
Angola,1957,
Angola,1958,
Angola,1959,
Angola,1960,
Angola,1961,
Angola,1962,
Angola,1963,
Angola,1964,
Angola,1965,
Angola,1966,
Angola,1967,
Angola,1968,
Angola,1969,
Angola,1970,
Angola,1971,
Angola,1972,
Angola,1973,
Angola,1974,1
Angola,1975,233
Angola,1976,192
Angola,1977,134
Angola,1978,133
Angola,1979,116
Angola,1980,116
Angola,1981,264
Angola,1982,344
Angola,1983,589
Angola,1984,501
Angola,1985,536
Angola,1986,710
Angola,1987,1193
Angola,1988,971
Angola,1989,152
Angola,1990,140
Angola,1991,
Angola,1992,
Angola,1993,123
Angola,1994,113
Angola,1995,1
Angola,1996,44
Angola,1997,7
Angola,1998,150
Angola,1999,360
Angola,2000,149
Angola,2001,157
Angola,2002,148
Angola,2003,48
Angola,2004,8
Angola,2005,38
Angola,2006,7
Angola,2007,35
Angola,2008,29
Angola,2009,20
Angola,2010,
Angola,2011,
Angola,2012,
Angola,2013,31
Angola,2014,2
Angola,2015,49
Angola,2016,156
Angola,2017,113
Angola,2018,274
Angola,2019,170
Angola,2020,51
Angola,2021,
Angola,2022,46
Angola,2023,15
Angola,2024,16
Angola,2025,84
