country,year,tiv
Mexico,1950,
Mexico,1951,7
Mexico,1952,
Mexico,1953,12
Mexico,1954,
Mexico,1955,
Mexico,1956,
Mexico,1957,
Mexico,1958,16
Mexico,1959,2
Mexico,1960,20
Mexico,1961,30
Mexico,1962,109
Mexico,1963,60
Mexico,1964,38
Mexico,1965,12
Mexico,1966,22
Mexico,1967,15
Mexico,1968,
Mexico,1969,
Mexico,1970,82
Mexico,1971,48
Mexico,1972,15
Mexico,1973,158
Mexico,1974,61
Mexico,1975,104
Mexico,1976,69
Mexico,1977,39
Mexico,1978,74
Mexico,1979,68
Mexico,1980,75
Mexico,1981,115
Mexico,1982,343
Mexico,1983,116
Mexico,1984,
Mexico,1985,8
Mexico,1986,137
Mexico,1987,154
Mexico,1988,103
Mexico,1989,63
Mexico,1990,32
Mexico,1991,40
Mexico,1992,19
Mexico,1993,160
Mexico,1994,136
Mexico,1995,55
Mexico,1996,92
Mexico,1997,495
Mexico,1998,19
Mexico,1999,136
Mexico,2000,215
Mexico,2001,149
Mexico,2002,97
Mexico,2003,20
Mexico,2004,321
Mexico,2005,40
Mexico,2006,78
Mexico,2007,
Mexico,2008,23
Mexico,2009,59
Mexico,2010,109
Mexico,2011,225
Mexico,2012,260
Mexico,2013,52
Mexico,2014,89
Mexico,2015,324
Mexico,2016,328
Mexico,2017,215
Mexico,2018,16
Mexico,2019,
Mexico,2020,277
Mexico,2021,3
Mexico,2022,
Mexico,2023,4
Mexico,2024,46
Mexico,2025,9
