country,year,tiv
Congo,1950,
Congo,1951,
Congo,1952,
Congo,1953,
Congo,1954,
Congo,1955,
Congo,1956,
Congo,1957,
Congo,1958,
Congo,1959,
Congo,1960,1
Congo,1961,1
Congo,1962,
Congo,1963,0
Congo,1964,
Congo,1965,0
Congo,1966,
Congo,1967,1
Congo,1968,1
Congo,1969,23
Congo,1970,9
Congo,1971,27
Congo,1972,2
Congo,1973,
Congo,1974,7
Congo,1975,2
Congo,1976,4
Congo,1977,
Congo,1978,35
Congo,1979,26
Congo,1980,17
Congo,1981,3
Congo,1982,11
Congo,1983,25
Congo,1984,25
Congo,1985,3
Congo,1986,
Congo,1987,
Congo,1988,28
Congo,1989,44
Congo,1990,44
Congo,1991,18
Congo,1992,
Congo,1993,
Congo,1994,
Congo,1995,
Congo,1996,
Congo,1997,27
Congo,1998,2
Congo,1999,2
Congo,2000,0
Congo,2001,
Congo,2002,
Congo,2003,8
Congo,2004,7
Congo,2005,4
Congo,2006,1
Congo,2007,0
Congo,2008,
Congo,2009,4
Congo,2010,32
Congo,2011,5
Congo,2012,26
Congo,2013,35
Congo,2014,6
Congo,2015,2
Congo,2016,
Congo,2017,
Congo,2018,0
Congo,2019,3
Congo,2020,
Congo,2021,3
Congo,2022,
Congo,2023,
Congo,2024,9
Congo,2025,
