country,year,tiv
Western Sahara,1950,
Western Sahara,1951,
Western Sahara,1952,
Western Sahara,1953,
Western Sahara,1954,
Western Sahara,1955,
Western Sahara,1956,
Western Sahara,1957,
Western Sahara,1958,
Western Sahara,1959,
Western Sahara,1960,
Western Sahara,1961,
Western Sahara,1962,
Western Sahara,1963,
Western Sahara,1964,
Western Sahara,1965,
Western Sahara,1966,
Western Sahara,1967,
Western Sahara,1968,
Western Sahara,1969,
Western Sahara,1970,
Western Sahara,1971,
Western Sahara,1972,
Western Sahara,1973,
Western Sahara,1974,
Western Sahara,1975,
Western Sahara,1976,
Western Sahara,1977,
Western Sahara,1978,
Western Sahara,1979,0
Western Sahara,1980,0
Western Sahara,1981,15
Western Sahara,1982,
Western Sahara,1983,12
Western Sahara,1984,12
Western Sahara,1985,
Western Sahara,1986,32
Western Sahara,1987,
Western Sahara,1988,2
Western Sahara,1989,
Western Sahara,1990,5
Western Sahara,1991,
Western Sahara,1992,
Western Sahara,1993,
Western Sahara,1994,
Western Sahara,1995,
Western Sahara,1996,
Western Sahara,1997,
Western Sahara,1998,
Western Sahara,1999,
Western Sahara,2000,
Western Sahara,2001,
Western Sahara,2002,
Western Sahara,2003,
Western Sahara,2004,
Western Sahara,2005,
Western Sahara,2006,
Western Sahara,2007,
Western Sahara,2008,
Western Sahara,2009,
Western Sahara,2010,
Western Sahara,2011,
Western Sahara,2012,
Western Sahara,2013,
Western Sahara,2014,
Western Sahara,2015,
Western Sahara,2016,0
Western Sahara,2017,
Western Sahara,2018,
Western Sahara,2019,
Western Sahara,2020,
Western Sahara,2021,
Western Sahara,2022,
Western Sahara,2023,
Western Sahara,2024,
Western Sahara,2025,
