country,year,tiv
Greece,1950,97
Greece,1951,500
Greece,1952,306
Greece,1953,84
Greece,1954,152
Greece,1955,203
Greece,1956,88
Greece,1957,348
Greece,1958,410
Greece,1959,290
Greece,1960,261
Greece,1961,148
Greece,1962,340
Greece,1963,106
Greece,1964,639
Greece,1965,497
Greece,1966,212
Greece,1967,373
Greece,1968,107
Greece,1969,292
Greece,1970,305
Greece,1971,581
Greece,1972,689
Greece,1973,246
Greece,1974,428
Greece,1975,912
Greece,1976,1288
Greece,1977,980
Greece,1978,1281
Greece,1979,734
Greece,1980,660
Greece,1981,951
Greece,1982,462
Greece,1983,403
Greece,1984,366
Greece,1985,189
Greece,1986,202
Greece,1987,36
Greece,1988,561
Greece,1989,1248
Greece,1990,907
Greece,1991,487
Greece,1992,2146
Greece,1993,892
Greece,1994,1227
Greece,1995,874
Greece,1996,380
Greece,1997,807
Greece,1998,1717
Greece,1999,837
Greece,2000,731
Greece,2001,793
Greece,2002,402
Greece,2003,2164
Greece,2004,1098
Greece,2005,406
Greece,2006,719
Greece,2007,1665
Greece,2008,482
Greece,2009,1216
Greece,2010,630
Greece,2011,70
Greece,2012,19
Greece,2013,28
Greece,2014,204
Greece,2015,728
Greece,2016,302
Greece,2017,51
Greece,2018,39
Greece,2019,93
Greece,2020,92
Greece,2021,231
Greece,2022,441
Greece,2023,404
Greece,2024,631
Greece,2025,574
