country,year,tiv
Mauritania,1950,
Mauritania,1951,
Mauritania,1952,
Mauritania,1953,
Mauritania,1954,
Mauritania,1955,
Mauritania,1956,
Mauritania,1957,
Mauritania,1958,
Mauritania,1959,
Mauritania,1960,2
Mauritania,1961,1
Mauritania,1962,1
Mauritania,1963,6
Mauritania,1964,1
Mauritania,1965,1
Mauritania,1966,
Mauritania,1967,
Mauritania,1968,
Mauritania,1969,
Mauritania,1970,21
Mauritania,1971,13
Mauritania,1972,
Mauritania,1973,1
Mauritania,1974,5
Mauritania,1975,5
Mauritania,1976,15
Mauritania,1977,29
Mauritania,1978,17
Mauritania,1979,24
Mauritania,1980,
Mauritania,1981,19
Mauritania,1982,16
Mauritania,1983,
Mauritania,1984,0
Mauritania,1985,3
Mauritania,1986,
Mauritania,1987,
Mauritania,1988,
Mauritania,1989,8
Mauritania,1990,16
Mauritania,1991,18
Mauritania,1992,
Mauritania,1993,
Mauritania,1994,16
Mauritania,1995,3
Mauritania,1996,3
Mauritania,1997,8
Mauritania,1998,4
Mauritania,1999,
Mauritania,2000,31
Mauritania,2001,
Mauritania,2002,27
Mauritania,2003,7
Mauritania,2004,
Mauritania,2005,
Mauritania,2006,
Mauritania,2007,
Mauritania,2008,
Mauritania,2009,
Mauritania,2010,17
Mauritania,2011,5
Mauritania,2012,11
Mauritania,2013,
Mauritania,2014,8
Mauritania,2015,1
Mauritania,2016,35
Mauritania,2017,
Mauritania,2018,1
Mauritania,2019,34
Mauritania,2020,
Mauritania,2021,6
Mauritania,2022,
Mauritania,2023,2
Mauritania,2024,126
Mauritania,2025,
