country,year,tiv
France,1950,180
France,1951,967
France,1952,1150
France,1953,1720
France,1954,1770
France,1955,1647
France,1956,1521
France,1957,743
France,1958,1133
France,1959,815
France,1960,526
France,1961,321
France,1962,122
France,1963,162
France,1964,1300
France,1965,378
France,1966,106
France,1967,98
France,1968,123
France,1969,64
France,1970,44
France,1971,57
France,1972,33
France,1973,51
France,1974,46
France,1975,45
France,1976,186
France,1977,194
France,1978,231
France,1979,107
France,1980,70
France,1981,106
France,1982,142
France,1983,108
France,1984,73
France,1985,20
France,1986,100
France,1987,84
France,1988,134
France,1989,107
France,1990,77
France,1991,963
France,1992,439
France,1993,102
France,1994,84
France,1995,99
France,1996,64
France,1997,223
France,1998,171
France,1999,105
France,2000,98
France,2001,61
France,2002,38
France,2003,55
France,2004,93
France,2005,2
France,2006,68
France,2007,75
France,2008,2
France,2009,72
France,2010,103
France,2011,41
France,2012,86
France,2013,104
France,2014,17
France,2015,36
France,2016,38
France,2017,84
France,2018,201
France,2019,104
France,2020,225
France,2021,105
France,2022,130
France,2023,114
France,2024,183
France,2025,236
