country,year,tiv
United Nations**,1950,
United Nations**,1951,
United Nations**,1952,
United Nations**,1953,
United Nations**,1954,
United Nations**,1955,
United Nations**,1956,
United Nations**,1957,
United Nations**,1958,
United Nations**,1959,
United Nations**,1960,16
United Nations**,1961,0
United Nations**,1962,1
United Nations**,1963,
United Nations**,1964,
United Nations**,1965,
United Nations**,1966,
United Nations**,1967,
United Nations**,1968,
United Nations**,1969,
United Nations**,1970,
United Nations**,1971,
United Nations**,1972,
United Nations**,1973,
United Nations**,1974,
United Nations**,1975,
United Nations**,1976,
United Nations**,1977,
United Nations**,1978,
United Nations**,1979,
United Nations**,1980,
United Nations**,1981,
United Nations**,1982,
United Nations**,1983,
United Nations**,1984,
United Nations**,1985,
United Nations**,1986,
United Nations**,1987,
United Nations**,1988,
United Nations**,1989,
United Nations**,1990,
United Nations**,1991,3
United Nations**,1992,
United Nations**,1993,14
United Nations**,1994,49
United Nations**,1995,11
United Nations**,1996,
United Nations**,1997,
United Nations**,1998,1
United Nations**,1999,9
United Nations**,2000,30
United Nations**,2001,
United Nations**,2002,
United Nations**,2003,
United Nations**,2004,2
United Nations**,2005,1
United Nations**,2006,2
United Nations**,2007,1
United Nations**,2008,0
United Nations**,2009,
United Nations**,2010,
United Nations**,2011,
United Nations**,2012,
United Nations**,2013,6
United Nations**,2014,23
United Nations**,2015,3
United Nations**,2016,9
United Nations**,2017,
United Nations**,2018,
United Nations**,2019,
United Nations**,2020,
United Nations**,2021,
United Nations**,2022,
United Nations**,2023,
United Nations**,2024,4
United Nations**,2025,
